age,name,birth_date,gender,state,city,country,salary
10,Patrick,,,Tamil Nadu,Mumbai,India,367444.0
27,Denise,,Female,Bihar,Mumbai,India,
30,Philip,,Male,West Bengal,Bangalore,India,237083.0
10,Jerry,,,Karnataka,Bangalore,India,499895.0
10,Judith,,,Uttar Pradesh,New Delhi,India,175420.0
27,Jean,,Female,,Bangalore,India,225771.0
27,Nathan,,Female,Madhya Pradesh,,India,479452.0
10,Abigail,,,Rajasthan,,India,722242.0
30,Melissa,,Male,Madhya Pradesh,Mumbai,India,158938.0
27,Teresa,,Female,,Bangalore,India,234410.0
27,Nancy,,Female,West Bengal,,India,366798.0
30,Katherine,,Male,Bihar,Mumbai,India,817141.0
30,Nathan,,Male,Karnataka,,India,788875.0
27,Doris,,Female,,,India,92248.0
27,Harold,,Female,,,India,718411.0
27,James,,Female,,Mumbai,India,869292.0
30,Emily,,Male,West Bengal,,India,217012.0
10,Angela,,,Karnataka,Mumbai,India,138213.0
27,Keith,,Female,Madhya Pradesh,,India,957006.0
30,Gloria,,Male,Bihar,Mumbai,India,450778.0
27,Rachel,,Female,Bihar,Mumbai,India,940450.0
27,Andrea,,Female,,New Delhi,India,862756.0
27,Debra,,Female,Madhya Pradesh,Mumbai,India,768822.0
30,Karen,,Male,Maharashtra,New Delhi,India,
27,Theresa,,Female,Karnataka,Bangalore,India,50155.0
27,Carol,,Female,Madhya Pradesh,Mumbai,India,775019.0
27,Megan,,Female,Tamil Nadu,Mumbai,India,704507.0
10,Alexander,,,Tamil Nadu,Mumbai,India,
27,Gregory,,Female,Uttar Pradesh,Bangalore,India,548147.0
30,Sean,,Male,,,India,981028.0
10,Cynthia,,,Uttar Pradesh,Bangalore,India,993075.0
30,Deborah,,Male,West Bengal,,India,70018.0
30,Terry,,Male,Karnataka,New Delhi,India,
27,Jason,,Female,Uttar Pradesh,,India,
27,Michelle,,Female,Maharashtra,,India,860539.0
30,Janet,,Male,Karnataka,Bangalore,India,87951.0
10,Noah,,,West Bengal,,India,934761.0
30,Christina,,Male,Tamil Nadu,Bangalore,India,171089.0
27,Abigail,,Female,Uttar Pradesh,,India,525703.0
27,Charlotte,,Female,Maharashtra,,India,149805.0
30,Christina,,Male,West Bengal,New Delhi,India,439435.0
30,Amy,,Male,Uttar Pradesh,,India,733936.0
30,Kelly,,Male,Rajasthan,,India,44474.0
30,Donna,,Male,Tamil Nadu,New Delhi,India,409878.0
30,Judith,,Male,Madhya Pradesh,Mumbai,India,861816.0
30,Christian,,Male,Rajasthan,,India,791782.0
27,Bradley,,Female,Tamil Nadu,Mumbai,India,880515.0
30,Alexis,,Male,Uttar Pradesh,,India,973809.0
27,Lauren,,Female,Karnataka,Mumbai,India,
27,Janice,,Female,Uttar Pradesh,New Delhi,India,558581.0
30,Martha,,Male,Tamil Nadu,,India,7840.0
27,Stephen,,Female,Madhya Pradesh,,India,564580.0
10,Edward,,,Tamil Nadu,,India,681674.0
27,Rachel,,Female,Auvergne-Rh�ne-Alpes,,France,993187.0
27,Alice,,Female,Provence-Alpes-C�te d'Azur,Paris,France,
27,Eric,,Female,,Paris,France,30083.0
27,Jesse,,Female,Grand Est,,France,298429.0
30,Virginia,,Male,,Marseille,France,231359.0
27,William,,Female,Occitanie,Marseille,France,190642.0
10,Marilyn,,,,,France,911114.0
10,Sarah,,,,Lyon,France,941527.0
10,Jonathan,,,,,France,631148.0
30,Lisa,,Male,�le-de-France,,France,169828.0
30,Ethan,,Male,,Paris,France,558719.0
10,Susan,,,Brittany,,France,229913.0
30,Arthur,,Male,�le-de-France,,France,637558.0
30,Betty,,Male,Occitanie,Lyon,France,588601.0
27,Vincent,,Female,Auvergne-Rh�ne-Alpes,Paris,France,820048.0
30,Mason,,Male,Provence-Alpes-C�te d'Azur,,France,
10,Marie,,,Grand Est,,France,274605.0
10,Thomas,,,,,France,552562.0
30,Barbara,,Male,,Marseille,France,919282.0
27,Kathryn,,Female,Auvergne-Rh�ne-Alpes,Paris,France,522891.0
27,Grace,,Female,,,France,709516.0
10,Ashley,,,,,France,307354.0
10,Christine,,,Auvergne-Rh�ne-Alpes,,France,127240.0
10,Nicholas,,,Brittany,Marseille,France,409452.0
30,Ryan,,Male,,,France,
30,Judy,,Male,,Marseille,France,739182.0
27,Dylan,,Female,Hauts-de-France,Marseille,France,356002.0
30,Joe,,Male,Grand Est,Paris,France,
30,Mark,,Male,Auvergne-Rh�ne-Alpes,Lyon,France,564850.0
30,Carolyn,,Male,Grand Est,Paris,France,19215.0
10,Terry,,,Hauts-de-France,Lyon,France,832.0
10,Carl,,,Nouvelle-Aquitaine,Lyon,France,882268.0
10,Jason,,,,,France,849051.0
27,Alexander,,Female,Occitanie,,France,915885.0
10,Olivia,,,Brittany,Lyon,France,
27,Roger,,Female,Nouvelle-Aquitaine,Lyon,France,365393.0
27,Patricia,,Female,,Marseille,France,
30,Helen,,Male,Auvergne-Rh�ne-Alpes,,France,335587.0
27,Raymond,,Female,Hauts-de-France,,France,456882.0
30,Kenneth,,Male,Hauts-de-France,Lyon,France,337593.0
27,Gary,,Female,,Paris,France,482347.0
27,Christina,,Female,Hauts-de-France,Paris,France,530097.0
27,Samuel,,Female,Auvergne-Rh�ne-Alpes,Marseille,France,308298.0
27,Benjamin,,Female,,,France,435600.0
30,Marie,,Male,Occitanie,,France,599863.0
27,Carolyn,,Female,Occitanie,Marseille,France,629199.0
10,Judy,,,,Lyon,France,371147.0
30,Vincent,,Male,Provence-Alpes-C�te d'Azur,,France,173085.0
30,John,,Male,Brittany,,France,582117.0
27,Rachel,,Female,Nouvelle-Aquitaine,Paris,France,305842.0
10,Russell,,,Auvergne-Rh�ne-Alpes,Lyon,France,692466.0
27,Marie,,Female,Occitanie,,France,374027.0
30,Alexis,,Male,Occitanie,Paris,France,840791.0
27,Janice,,Female,Nouvelle-Aquitaine,Paris,France,951725.0
27,Andrew,,Female,�le-de-France,,France,849131.0
10,Jeremy,,,Brittany,,France,125704.0
30,Natalie,,Male,,Paris,France,818583.0
30,Sandra,,Male,Auvergne-Rh�ne-Alpes,,France,32561.0
27,Anna,,Female,Auvergne-Rh�ne-Alpes,,France,82971.0
27,Katherine,,Female,Grand Est,,France,119509.0
30,Lawrence,,Male,Nouvelle-Aquitaine,,France,668719.0
27,Teresa,,Female,Hauts-de-France,,France,322318.0
30,Christine,,Male,Grand Est,Paris,France,883726.0
10,Elizabeth,,,Nouvelle-Aquitaine,,France,541338.0
30,Willie,,Male,Grand Est,Lyon,France,19372.0
30,Brandon,,Male,Auvergne-Rh�ne-Alpes,Lyon,France,681613.0
27,Lauren,,Female,�le-de-France,,France,450801.0
27,Brenda,,Female,Brittany,,France,388303.0
10,Janice,,,Nouvelle-Aquitaine,,France,512854.0
30,Nicholas,,Male,Auvergne-Rh�ne-Alpes,,France,264981.0
27,Donald,,Female,Hauts-de-France,,France,253011.0
27,Willie,,Female,Nouvelle-Aquitaine,Paris,France,382706.0
30,Andrew,,Male,,,France,136809.0
30,Frances,,Male,Nouvelle-Aquitaine,,France,326133.0
10,Sean,,,Grand Est,Marseille,France,955223.0
27,Emma,,Female,Provence-Alpes-C�te d'Azur,Lyon,France,332218.0
30,Nicholas,,Male,Provence-Alpes-C�te d'Azur,,France,784260.0
27,Teresa,,Female,Brittany,Marseille,France,437710.0
27,Matthew,,Female,,Lyon,France,504320.0
27,Linda,,Female,Grand Est,,France,891922.0
27,Thomas,,Female,,,France,70397.0
10,Gloria,,,Occitanie,Marseille,France,104305.0
10,Paul,,,Occitanie,,France,322647.0
30,Danielle,,Male,Nouvelle-Aquitaine,Lyon,France,32466.0
30,Donald,,Male,Hauts-de-France,Marseille,France,717768.0
30,Gerald,,Male,Brittany,Lyon,France,716603.0
27,Kathryn,,Female,Brittany,,France,662710.0
10,Matthew,,,Brittany,,France,169129.0
27,Alexander,,Female,,,France,900535.0
27,Doris,,Female,,Lyon,France,346464.0
27,Jose,,Female,,Lyon,France,853808.0
27,Abigail,,Female,Grand Est,,France,
27,Stephen,,Female,Grand Est,,France,648940.0
10,Douglas,,,,Paris,France,172077.0
10,Jose,,,,Paris,France,383214.0
30,Theresa,,Male,Provence-Alpes-C�te d'Azur,,France,69213.0
10,Philip,,,Occitanie,Paris,France,214963.0
10,Heather,,,Occitanie,Paris,France,50888.0
27,Richard,,Female,Nouvelle-Aquitaine,,France,938786.0
30,Bradley,,Male,Auvergne-Rh�ne-Alpes,Paris,France,988765.0
27,Larry,,Female,Brittany,Marseille,France,673522.0
30,Joyce,,Male,Provence-Alpes-C�te d'Azur,Lyon,France,456736.0
10,Rachel,,,Occitanie,Marseille,France,362728.0
27,Carolyn,,Female,Auvergne-Rh�ne-Alpes,Paris,France,567894.0
30,Walter,,Male,,Paris,France,614005.0
30,Jennifer,,Male,Grand Est,,France,385894.0
27,Margaret,,Female,Occitanie,,France,576543.0
10,Kimberly,,,Grand Est,,France,162092.0
30,Douglas,,Male,Brittany,Marseille,France,665165.0
30,Jean,,Male,Brittany,,France,
10,Charles,,,Hauts-de-France,Marseille,France,912696.0
10,Joe,,,Nouvelle-Aquitaine,Lyon,France,731020.0
30,Mary,,Male,,Paris,France,304306.0
10,Christian,,,Brittany,Paris,France,
27,Alan,,Female,,,France,525550.0
27,Martha,,Female,,Lyon,France,943562.0
27,Peter,,Female,Occitanie,,France,511416.0
27,Frank,,Female,Hauts-de-France,Marseille,France,350847.0
10,Ethan,,,Auvergne-Rh�ne-Alpes,Marseille,France,553369.0
27,Helen,,Female,Nouvelle-Aquitaine,Marseille,France,167062.0
10,Kenneth,,,Nouvelle-Aquitaine,,France,607552.0
30,Charles,,Male,Provence-Alpes-C�te d'Azur,,France,504614.0
27,Christina,,Female,Auvergne-Rh�ne-Alpes,,France,312119.0
30,Terry,,Male,Hauts-de-France,Lyon,France,784596.0
10,Ronald,,,Grand Est,Lyon,France,
27,Ronald,,Female,Auvergne-Rh�ne-Alpes,Marseille,France,332464.0
27,Sharon,,Female,Brittany,Lyon,France,765554.0
30,Aaron,,Male,Grand Est,,France,129432.0
27,Carl,,Female,Brittany,,France,829907.0
30,Randy,,Male,�le-de-France,Marseille,France,106492.0
10,Ethan,,,Grand Est,Lyon,France,633137.0
10,Rachel,,,Auvergne-Rh�ne-Alpes,Paris,France,132939.0
27,Justin,,Female,Provence-Alpes-C�te d'Azur,Paris,France,274432.0
10,Carolyn,,,�le-de-France,Lyon,France,
30,Tyler,,Male,Hauts-de-France,,France,301631.0
27,Debra,,Female,,Lyon,France,890794.0
27,Margaret,,Female,Provence-Alpes-C�te d'Azur,,France,609097.0
10,Katherine,,,Grand Est,,France,404635.0
10,Albert,,,,Lyon,France,407840.0
30,Dennis,,Male,Auvergne-Rh�ne-Alpes,Paris,France,729851.0
27,Emily,,Female,,Lyon,France,738020.0
27,Bryan,,Female,Grand Est,,France,322155.0
27,Joyce,,Female,Provence-Alpes-C�te d'Azur,,France,879887.0
27,Jacob,,Female,,Lyon,France,408686.0
27,Kenneth,,Female,,,France,58462.0
30,Kathryn,,Male,,Marseille,France,972428.0
30,Stephen,,Male,Nouvelle-Aquitaine,Marseille,France,504948.0
30,Kenneth,,Male,Grand Est,Marseille,France,586528.0
10,Lawrence,,,Auvergne-Rh�ne-Alpes,,France,346757.0
30,Jennifer,,Male,Grand Est,Marseille,France,116342.0
30,Natalie,,Male,Occitanie,,France,519794.0
27,Mary,,Female,,,France,643093.0
27,Rachel,,Female,Grand Est,Paris,France,510649.0
30,Douglas,,Male,,Marseille,France,112179.0
30,Mason,,Male,�le-de-France,Paris,France,334724.0
30,Katherine,,Male,Brittany,Lyon,France,540712.0
30,Dennis,,Male,Nouvelle-Aquitaine,,France,976415.0
30,Alice,,Male,Auvergne-Rh�ne-Alpes,Paris,France,
27,Randy,,Female,Provence-Alpes-C�te d'Azur,,France,
30,David,,Male,,Marseille,France,719711.0
27,Emily,,Female,Grand Est,,France,603062.0
27,Natalie,,Female,Auvergne-Rh�ne-Alpes,Paris,France,469695.0
27,Willie,,Female,Nouvelle-Aquitaine,,France,225448.0
30,Aaron,,Male,Auvergne-Rh�ne-Alpes,Lyon,France,198051.0
27,Jesse,,Female,�le-de-France,,France,834801.0
27,Patrick,,Female,�le-de-France,,France,99676.0
27,Ruth,,Female,�le-de-France,,France,645575.0
30,Charlotte,,Male,�le-de-France,,France,
30,Dorothy,,Male,Nouvelle-Aquitaine,,France,133320.0
30,Keith,,Male,,,France,427425.0
27,Doris,,Female,Grand Est,,France,296374.0
27,Ethan,,Female,Hauts-de-France,,France,888743.0
30,Judy,,Male,Grand Est,,France,659170.0
30,Jacob,,Male,�le-de-France,Marseille,France,910842.0
27,Lori,,Female,Hauts-de-France,Marseille,France,331015.0
30,Ralph,,Male,Grand Est,Paris,France,212228.0
10,Jesse,,,Hauts-de-France,Marseille,France,269057.0
27,Christian,,Female,Nouvelle-Aquitaine,Lyon,France,852536.0
30,Helen,,Male,Occitanie,Paris,France,885070.0
30,Steven,,Male,Occitanie,,France,918896.0
10,Shirley,,,�le-de-France,Paris,France,975836.0
10,William,,,,,France,402093.0
27,Albert,,Female,Nouvelle-Aquitaine,Lyon,France,335425.0
30,Diana,,Male,Occitanie,,France,743258.0
30,Carolyn,,Male,Occitanie,,France,706755.0
27,Paul,,Female,Nouvelle-Aquitaine,Marseille,France,248776.0
30,Joe,,Male,Auvergne-Rh�ne-Alpes,Paris,France,180925.0
30,Bobby,,Male,Occitanie,,France,316628.0
27,Abigail,,Female,Grand Est,,France,814084.0
10,Jose,,,Hauts-de-France,,France,595820.0
30,Lori,,Male,Brittany,Paris,France,72984.0
27,Martha,,Female,Provence-Alpes-C�te d'Azur,,France,351181.0
27,Alexander,,Female,Grand Est,Paris,France,494834.0
10,Marilyn,,,Provence-Alpes-C�te d'Azur,Marseille,France,456684.0
30,Jeremy,,Male,Auvergne-Rh�ne-Alpes,,France,677867.0
27,Jessica,,Female,,Paris,France,192177.0
10,Dorothy,,,,Lyon,France,21814.0
30,Edward,,Male,Auvergne-Rh�ne-Alpes,,France,768925.0
27,Matthew,,Female,,,France,42125.0
30,Laura,,Male,Auvergne-Rh�ne-Alpes,Lyon,France,253627.0
10,Gabriel,,,Nouvelle-Aquitaine,Marseille,France,386046.0
30,Cheryl,,Male,,Paris,France,568361.0
30,Sandra,,Male,�le-de-France,,France,322876.0
27,Kevin,,Female,,,France,531504.0
30,Jerry,,Male,Auvergne-Rh�ne-Alpes,,France,821368.0
10,Mark,,,Occitanie,Marseille,France,981255.0
30,Albert,,Male,Provence-Alpes-C�te d'Azur,Paris,France,719474.0
10,Carl,,,,Marseille,France,213616.0
10,Teresa,,,Hauts-de-France,Paris,France,52654.0
27,Megan,,Female,,,France,706570.0
10,Barbara,,,,,France,
30,Joseph,,Male,,Paris,France,708073.0
27,Richard,,Female,,Paris,France,732980.0
27,Olivia,,Female,Occitanie,Lyon,France,372949.0
27,Ashley,,Female,,,France,610618.0
27,Sara,,Female,�le-de-France,Paris,France,20710.0
27,Emily,,Female,Occitanie,,France,46251.0
27,Beverly,,Female,,Paris,France,474397.0
27,Alexis,,Female,Hauts-de-France,Lyon,France,531246.0
30,Jennifer,,Male,Auvergne-Rh�ne-Alpes,Lyon,France,299051.0
30,Gary,,Male,Brittany,Lyon,France,17974.0
10,Ruth,,,Hauts-de-France,,France,239165.0
10,Amber,,,�le-de-France,Lyon,France,531307.0
10,Megan,,,,Lyon,France,398825.0
27,David,,Female,Auvergne-Rh�ne-Alpes,Lyon,France,943144.0
10,Amanda,,,Brittany,Marseille,France,425749.0
10,Eric,,,Nouvelle-Aquitaine,Marseille,France,843274.0
30,Lori,,Male,Provence-Alpes-C�te d'Azur,,France,993767.0
27,Nancy,,Female,Hauts-de-France,Marseille,France,479005.0
27,Gabriel,,Female,�le-de-France,Marseille,France,853141.0
27,Justin,,Female,Occitanie,,France,637852.0
27,Vincent,,Female,,Paris,France,
30,Marie,,Male,,,France,640346.0
30,Aaron,,Male,Grand Est,Marseille,France,169634.0
10,Frank,,,Auvergne-Rh�ne-Alpes,Marseille,France,518531.0
27,Bryan,,Female,Grand Est,,France,362782.0
30,Lawrence,,Male,Australian Capital Territory,,Australia,52952.0
27,Emma,,Female,Western Australia,Melbourne,Australia,122442.0
10,Helen,,,,Sydney,Australia,
10,Christina,,,Northern Territory,,Australia,661634.0
10,Jordan,,,Tasmania,,Australia,161241.0
27,Christian,,Female,Western Australia,Brisbane,Australia,
27,Christine,,Female,Queensland,,Australia,719939.0
10,Sophia,,,Queensland,,Australia,803017.0
30,Dorothy,,Male,New South Wales,Brisbane,Australia,183226.0
30,Christopher,,Male,Northern Territory,Sydney,Australia,998729.0
27,Heather,,Female,South Australia,Melbourne,Australia,772225.0
30,Isabella,,Male,,,Australia,
30,Alexis,,Male,New South Wales,Sydney,Australia,
27,Helen,,Female,Western Australia,,Australia,919820.0
10,Zachary,,,Queensland,Sydney,Australia,444623.0
10,Nicole,,,New South Wales,Sydney,Australia,534878.0
30,Philip,,Male,,Melbourne,Australia,788254.0
30,Jack,,Male,New South Wales,,Australia,252448.0
10,Laura,,,Tasmania,,Australia,868076.0
30,Janet,,Male,New South Wales,,Australia,
27,Donald,,Female,Tasmania,Brisbane,Australia,204857.0
27,Dylan,,Female,,Brisbane,Australia,20747.0
10,Rachel,,,Queensland,,Australia,437922.0
27,Brian,,Female,Queensland,Brisbane,Australia,315027.0
27,Debra,,Female,New South Wales,Melbourne,Australia,887680.0
27,Sharon,,Female,Australian Capital Territory,Brisbane,Australia,875562.0
27,Jeffrey,,Female,Australian Capital Territory,Brisbane,Australia,934393.0
27,Natalie,,Female,Northern Territory,,Australia,786050.0
30,Terry,,Male,Victoria,Melbourne,Australia,351842.0
27,Martha,,Female,Australian Capital Territory,,Australia,405161.0
30,Ronald,,Male,Western Australia,Melbourne,Australia,204472.0
10,Jeremy,,,,Brisbane,Australia,756339.0
30,Daniel,,Male,,Sydney,Australia,738598.0
10,Jose,,,Tasmania,Brisbane,Australia,177914.0
27,Julie,,Female,,,Australia,25033.0
30,Diane,,Male,South Australia,,Australia,172878.0
30,Terry,,Male,,Brisbane,Australia,641339.0
27,Robert,,Female,Northern Territory,Sydney,Australia,596261.0
10,Daniel,,,Victoria,Melbourne,Australia,565328.0
27,Kyle,,Female,Tasmania,,Australia,322353.0
10,Emma,,,Australian Capital Territory,Melbourne,Australia,991142.0
27,Kimberly,,Female,,Melbourne,Australia,611127.0
10,Edward,,,Western Australia,Sydney,Australia,439183.0
10,Kelly,,,Victoria,Sydney,Australia,909185.0
10,Dorothy,,,,Brisbane,Australia,867869.0
30,Joseph,,Male,,,Australia,537541.0
27,William,,Female,,Brisbane,Australia,
27,Diane,,Female,,,Australia,841538.0
30,Alexis,,Male,South Australia,,Australia,
10,James,,,Western Australia,Melbourne,Australia,611062.0
27,Deborah,,Female,Australian Capital Territory,,Australia,549392.0
10,Marie,,,,Brisbane,Australia,707311.0
10,Catherine,,,Victoria,Sydney,Australia,
30,Kevin,,Male,Queensland,Brisbane,Australia,11951.0
27,Nancy,,Female,,Sydney,Australia,965162.0
27,Raymond,,Female,New South Wales,Brisbane,Australia,705469.0
27,Bobby,,Female,Northern Territory,,Australia,285714.0
30,Anthony,,Male,Northern Territory,,Australia,872431.0
27,Cheryl,,Female,,,Australia,715209.0
30,Steven,,Male,New South Wales,,Australia,501072.0
27,Edward,,Female,South Australia,Sydney,Australia,828892.0
30,Julia,,Male,Northern Territory,Sydney,Australia,386221.0
10,Gerald,,,South Australia,Sydney,Australia,894576.0
27,Ronald,,Female,Northern Territory,Sydney,Australia,393829.0
27,Natalie,,Female,,,Australia,769489.0
30,Adam,,Male,,,Australia,824170.0
30,Jason,,Male,New South Wales,Brisbane,Australia,72417.0
30,Joshua,,Male,Victoria,Brisbane,Australia,753507.0
30,Marie,,Male,Tasmania,Brisbane,Australia,436391.0
10,Peter,,,,Brisbane,Australia,
27,Aaron,,Female,,,Australia,755522.0
27,Evelyn,,Female,,Brisbane,Australia,933159.0
27,Linda,,Female,Western Australia,,Australia,732891.0
10,Alexander,,,,,Australia,42715.0
27,Alexander,,Female,,Melbourne,Australia,251475.0
30,Carol,,Male,Australian Capital Territory,,Australia,770458.0
27,Pamela,,Female,New South Wales,,Australia,627643.0
30,Andrea,,Male,South Australia,,Australia,491013.0
27,Roy,,Female,Queensland,Brisbane,Australia,400416.0
27,Raymond,,Female,,,Australia,960963.0
27,Judith,,Female,Tasmania,Brisbane,Australia,445959.0
27,Ethan,,Female,,Sydney,Australia,533322.0
27,Gloria,,Female,Tasmania,Brisbane,Australia,528553.0
10,Paul,,,New South Wales,,Australia,
30,Donald,,Male,New South Wales,Brisbane,Australia,334262.0
30,Julie,,Male,Victoria,Sydney,Australia,
30,Melissa,,Male,Victoria,Brisbane,Australia,
10,Willie,,,,,Australia,380252.0
30,Jean,,Male,South Australia,,Australia,334464.0
27,Margaret,,Female,Northern Territory,,Australia,119908.0
27,Sandra,,Female,,,Australia,
27,Peter,,Female,Northern Territory,Melbourne,Australia,490383.0
30,Gabriel,,Male,Queensland,Melbourne,Australia,90807.0
10,Elijah,,,Western Australia,Melbourne,Australia,125179.0
27,Robert,,Female,Northern Territory,,Australia,509302.0
27,Kyle,,Female,Victoria,,Australia,607610.0
30,Carolyn,,Male,South Australia,,Australia,590041.0
10,Gregory,,,Victoria,Sydney,Australia,418956.0
30,Roy,,Male,New South Wales,,Australia,
27,Olivia,,Female,,,Australia,861837.0
27,Steven,,Female,New South Wales,,Australia,881227.0
30,Dylan,,Male,,,Australia,995467.0
27,Janet,,Female,Australian Capital Territory,Brisbane,Australia,790853.0
30,Douglas,,Male,New South Wales,,Australia,977751.0
27,Pamela,,Female,Tasmania,,Australia,609536.0
27,Roger,,Female,New South Wales,Sydney,Australia,934910.0
30,Gerald,,Male,Victoria,,Australia,332388.0
27,Bradley,,Female,Australian Capital Territory,,Australia,132240.0
27,Donald,,Female,,,Australia,599627.0
10,Jason,,,Australian Capital Territory,Melbourne,Australia,207219.0
30,Joe,,Male,Western Australia,Sydney,Australia,892692.0
10,Sara,,,,Melbourne,Australia,993900.0
10,Albert,,,South Australia,,Australia,590485.0
30,Walter,,Male,,Sydney,Australia,
30,Jordan,,Male,South Australia,,Australia,
27,Ronald,,Female,Queensland,Melbourne,Australia,642563.0
30,Vincent,,Male,Western Australia,Sydney,Australia,601117.0
30,Henry,,Male,Australian Capital Territory,,Australia,97290.0
27,Ashley,,Female,Victoria,Brisbane,Australia,
10,Harold,,,Queensland,,Australia,66285.0
27,Carl,,Female,Australian Capital Territory,Brisbane,Australia,987130.0
27,Angela,,Female,South Australia,,Australia,69503.0
10,Eric,,,New South Wales,Melbourne,Australia,688896.0
30,Gary,,Male,Australian Capital Territory,Brisbane,Australia,5848.0
30,Amanda,,Male,Queensland,Sydney,Australia,92320.0
27,Roy,,Female,Victoria,Sydney,Australia,892082.0
30,Benjamin,,Male,Tasmania,Melbourne,Australia,951910.0
27,Dennis,,Female,South Australia,,Australia,989408.0
27,Diana,,Female,Victoria,Brisbane,Australia,271204.0
27,Juan,,Female,Victoria,,Australia,582622.0
27,Amanda,,Female,,,Australia,342958.0
27,William,,Female,Tasmania,,Australia,842809.0
27,Judith,,Female,New South Wales,Brisbane,Australia,848331.0
10,Nicholas,,,Victoria,Sydney,Australia,876037.0
27,Anna,,Female,Australian Capital Territory,Sydney,Australia,526133.0
27,Martha,,Female,New South Wales,Sydney,Australia,261177.0
10,Christian,,,Queensland,,Australia,901865.0
27,Amanda,,Female,Australian Capital Territory,,Australia,
30,Elizabeth,,Male,Victoria,,Australia,618336.0
10,William,,,Victoria,Melbourne,Australia,397884.0
30,Benjamin,,Male,Australian Capital Territory,,Australia,942006.0
30,Peter,,Male,Western Australia,,Australia,284752.0
30,Douglas,,Male,Queensland,,Australia,124390.0
30,Harold,,Male,,Melbourne,Australia,692392.0
27,Larry,,Female,Australian Capital Territory,Sydney,Australia,816110.0
27,Doris,,Female,Australian Capital Territory,Sydney,Australia,39015.0
30,Joe,,Male,Australian Capital Territory,,Australia,456713.0
30,Janice,,Male,Queensland,Brisbane,Australia,732212.0
30,Cheryl,,Male,Victoria,Melbourne,Australia,
27,Jack,,Female,Queensland,Sydney,Australia,363732.0
30,Kathleen,,Male,Australian Capital Territory,,Australia,325824.0
30,Wayne,,Male,Victoria,,Australia,495078.0
27,Julia,,Female,Pernambuco,Rio de Janeiro,Brazil,559297.0
30,Brian,,Male,Bahia,S�o Paulo,Brazil,833556.0
30,Debra,,Male,Cear�,Bras�lia,Brazil,257351.0
10,Teresa,,,Bahia,,Brazil,756126.0
30,Emily,,Male,,S�o Paulo,Brazil,483607.0
27,Nicholas,,Female,Pernambuco,,Brazil,960184.0
30,Larry,,Male,Bahia,Rio de Janeiro,Brazil,289518.0
27,Elijah,,Female,Bahia,S�o Paulo,Brazil,903606.0
30,Noah,,Male,,S�o Paulo,Brazil,451542.0
27,Joshua,,Female,,S�o Paulo,Brazil,724102.0
10,Eric,,,S�o Paulo,Rio de Janeiro,Brazil,365215.0
27,Anthony,,Female,,Bras�lia,Brazil,693977.0
10,Stephen,,,Minas Gerais,S�o Paulo,Brazil,661110.0
10,Logan,,,,S�o Paulo,Brazil,257970.0
30,Emily,,Male,Rio Grande do Sul,,Brazil,881087.0
27,Douglas,,Female,Rio de Janeiro,,Brazil,338530.0
10,Evelyn,,,Rio de Janeiro,,Brazil,
27,Isabella,,Female,Rio de Janeiro,Bras�lia,Brazil,172269.0
30,Marie,,Male,S�o Paulo,Rio de Janeiro,Brazil,
30,Lisa,,Male,,,Brazil,336637.0
10,Kathryn,,,Paran�,,Brazil,80386.0
30,Jason,,Male,Cear�,Bras�lia,Brazil,415896.0
27,Bryan,,Female,S�o Paulo,Rio de Janeiro,Brazil,984174.0
27,Nathan,,Female,Rio de Janeiro,Rio de Janeiro,Brazil,924623.0
27,Russell,,Female,,,Brazil,706106.0
27,Danielle,,Female,Cear�,Bras�lia,Brazil,989817.0
27,Scott,,Female,Paran�,Bras�lia,Brazil,972353.0
27,Cheryl,,Female,Cear�,Bras�lia,Brazil,59968.0
27,William,,Female,,,Brazil,174966.0
30,Nicholas,,Male,S�o Paulo,Rio de Janeiro,Brazil,170331.0
27,Henry,,Female,Rio de Janeiro,Rio de Janeiro,Brazil,509362.0
30,Ann,,Male,Rio de Janeiro,Rio de Janeiro,Brazil,413218.0
27,Katherine,,Female,,,Brazil,177231.0
30,Harold,,Male,Cear�,,Brazil,133517.0
27,Alexis,,Female,Minas Gerais,Rio de Janeiro,Brazil,346852.0
30,Keith,,Male,Cear�,Bras�lia,Brazil,824140.0
27,Anna,,Female,Minas Gerais,,Brazil,712593.0
10,Ann,,,Bahia,Rio de Janeiro,Brazil,64606.0
27,Janice,,Female,Rio de Janeiro,Rio de Janeiro,Brazil,212688.0
30,Jonathan,,Male,S�o Paulo,S�o Paulo,Brazil,486319.0
30,Nicholas,,Male,Cear�,Rio de Janeiro,Brazil,311798.0
27,Jeremy,,Female,Rio de Janeiro,Bras�lia,Brazil,868816.0
27,Karen,,Female,Pernambuco,Rio de Janeiro,Brazil,
30,Stephanie,,Male,Minas Gerais,Bras�lia,Brazil,233367.0
10,Dylan,,,,Bras�lia,Brazil,347621.0
27,Sara,,Female,Rio Grande do Sul,Rio de Janeiro,Brazil,858321.0
30,Gerald,,Male,Pernambuco,S�o Paulo,Brazil,702543.0
30,Marie,,Male,Rio de Janeiro,Bras�lia,Brazil,19143.0
30,Alexis,,Male,Minas Gerais,,Brazil,576621.0
10,Samantha,,,,Rio de Janeiro,Brazil,814357.0
30,Donald,,Male,Bahia,Bras�lia,Brazil,983757.0
27,Billy,,Female,Paran�,,Brazil,772349.0
